E+Version,Climate,System,Parametric,Heating [kBtu],Cooling [kBtu],Fan [kBtu],Heat [kWh],Cool [kWh],Fan [kWh],U,SHGC,Run
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00022Table.csv,63458.49,16731.12,4902.27,18593.34,4902.2,1436.36511,0.7,0.55,22
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00023Table.csv,61250.03,18741.76,5435.04,17946.26,5491.3,1592.46672,0.7,0.7,23
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00024Table.csv,59245.78,21058.31,6046.64,17359.01,6170.1,1771.66552,0.7,0.85,24
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00025Table.csv,76322.82,11498.94,3525.85,22362.59,3369.2,1033.07405,0.9,0.1,25
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00026Table.csv,72075.82,13712.84,4134.29,21118.22,4017.9,1211.34697,0.9,0.25,26
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00027Table.csv,69310.31,15383.74,4610.67,20307.92,4507.4,1350.92631,0.9,0.4,27
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00028Table.csv,66717.96,17392.48,5149.86,19548.36,5096.0,1508.90898,0.9,0.55,28
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00029Table.csv,64794.33,19067.21,5608.06,18984.74,5586.7,1643.16158,0.9,0.7,29
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00030Table.csv,63015.40,21002.45,6125.24,18463.51,6153.7,1794.69532,0.9,0.85,30
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00031Table.csv,78639.22,11569.42,3585.04,23041.29,3389.8,1050.41672,1.1,0.1,31
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00032Table.csv,74254.40,13858.74,4220.33,21756.54,4060.6,1236.55669,1.1,0.25,32
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00033Table.csv,71366.13,15631.78,4720.08,20910.28,4580.1,1382.98344,1.1,0.4,33
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00034Table.csv,68779.29,17629.02,5258.52,20152.33,5165.3,1540.74636,1.1,0.55,34
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00035Table.csv,66889.67,19241.63,5699.52,19598.67,5637.8,1669.95936,1.1,0.7,35
9.2,3A,Gas,MEM+gasfurnace+slab+1990_para00036Table.csv,65194.04,21016.34,6178.32,19101.85,6157.8,1810.24776,1.1,0.85,36
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00001Table.csv,41073.86,10018.24,2624.05,12034.64,2935.3,768.84665,0.1,0.1,1
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00002Table.csv,38023.22,11904.27,3068.63,11140.80,3488.0,899.10859,0.1,0.25,2
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00003Table.csv,36161.37,13298.19,3433.57,10595.28,3896.4,1006.03601,0.1,0.4,3
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00004Table.csv,34267.28,15150.02,3904.85,10040.31,4439.0,1144.12105,0.1,0.55,4
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00005Table.csv,32430.07,17665.31,4523.89,9502.01,5175.9,1325.49977,0.1,0.7,5
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00006Table.csv,30920.91,20587.67,5254.20,9059.83,6032.2,1539.4806,0.1,0.85,6
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00007Table.csv,47458.08,9914.59,2713.84,13905.22,2905.0,795.15512,0.3,0.1,7
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00008Table.csv,44149.04,11781.83,3169.81,12935.67,3452.1,928.75433,0.3,0.25,8
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00009Table.csv,42175.71,13117.29,3531.90,12357.48,3843.4,1034.8467,0.3,0.4,9
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00010Table.csv,40031.68,14943.31,3997.48,11729.28,4378.4,1171.26164,0.3,0.55,10
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00011Table.csv,37962.71,17347.29,4603.07,11123.07,5082.8,1348.69951,0.3,0.7,11
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00012Table.csv,36249.47,20171.21,5317.61,10621.09,5910.2,1558.05973,0.3,0.85,12
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00013Table.csv,52927.59,9903.70,2800.55,15507.78,2901.8,820.56115,0.5,0.1,13
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00014Table.csv,49446.95,11747.49,3263.82,14487.96,3442.0,956.29926,0.5,0.25,14
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00015Table.csv,47381.70,13031.81,3625.66,13882.84,3818.3,1062.31838,0.5,0.4,15
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00016Table.csv,45040.86,14873.48,4101.15,13196.97,4357.9,1201.63695,0.5,0.55,16
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00017Table.csv,42798.70,17218.55,4692.54,12540.02,5045.0,1374.91422,0.5,0.7,17
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00018Table.csv,40955.42,19882.97,5382.63,11999.94,5825.7,1577.11059,0.5,0.85,18
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00019Table.csv,57580.68,9968.55,2896.03,16871.14,2920.8,848.53679,0.7,0.1,19
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00020Table.csv,53703.50,11978.38,3408.65,15735.13,3509.7,998.73445,0.7,0.25,20
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00021Table.csv,51272.73,13494.32,3826.58,15022.91,3953.8,1121.18794,0.7,0.4,21
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00022Table.csv,48884.81,15359.37,4317.78,14323.25,4500.3,1265.10954,0.7,0.55,22
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00023Table.csv,46851.25,17434.43,4856.07,13727.42,5108.3,1422.82851,0.7,0.7,23
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00024Table.csv,45079.31,19799.68,5476.72,13208.24,5801.3,1604.67896,0.7,0.85,24
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00025Table.csv,61702.75,10032.68,2977.23,18078.91,2939.6,872.32839,0.9,0.1,25
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00026Table.csv,57397.12,12255.05,3561.61,16817.36,3590.7,1043.55173,0.9,0.25,26
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00027Table.csv,54669.78,13968.77,4025.10,16018.25,4092.8,1179.3543,0.9,0.4,27
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00028Table.csv,52180.77,16006.97,4565.19,15288.97,4690.0,1337.60067,0.9,0.55,28
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00029Table.csv,50385.77,17736.19,5027.58,14763.03,5196.7,1473.08094,0.9,0.7,29
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00030Table.csv,48790.31,19732.67,5550.81,14295.56,5781.7,1626.38733,0.9,0.85,30
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00031Table.csv,64053.52,10104.26,3035.36,18767.68,2960.5,889.36048,1.1,0.1,31
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00032Table.csv,59600.17,12398.19,3647.53,17462.85,3632.7,1068.72629,1.1,0.25,32
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00033Table.csv,56747.07,14211.11,4140.11,16626.89,4163.9,1213.05223,1.1,0.4,33
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00034Table.csv,54257.09,16231.41,4678.55,15897.33,4755.8,1370.81515,1.1,0.55,34
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00035Table.csv,52478.64,17902.83,5119.07,15376.24,5245.5,1499.88751,1.1,0.7,35
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2006_para00036Table.csv,50947.94,19730.41,5607.84,14927.75,5781.0,1643.09712,1.1,0.85,36
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00001Table.csv,19950.56,8086.13,1924.08,5845.51,2369.2,563.75544,0.1,0.1,1
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00002Table.csv,17388.79,10018.16,2331.22,5094.92,2935.3,683.04746,0.1,0.25,2
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00003Table.csv,16030.68,11485.54,2686.29,4696.99,3365.3,787.08297,0.1,0.4,3
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00004Table.csv,14838.13,13455.81,3157.95,4347.57,3942.6,925.27935,0.1,0.55,4
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00005Table.csv,13813.56,16079.46,3785.87,4047.37,4711.3,1109.25991,0.1,0.7,5
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00006Table.csv,12987.73,19098.86,4529.47,3805.40,5596.0,1327.13471,0.1,0.85,6
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00007Table.csv,26017.19,7941.37,2018.94,7623.04,2326.8,591.54942,0.3,0.1,7
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00008Table.csv,23050.90,9831.13,2441.64,6753.91,2880.5,715.40052,0.3,0.25,8
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00009Table.csv,21445.99,11202.28,2788.32,6283.68,3282.3,816.97776,0.3,0.4,9
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00010Table.csv,19896.68,13120.90,3253.95,5829.73,3844.4,953.40735,0.3,0.55,10
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00011Table.csv,18569.23,15635.47,3865.52,5440.78,4581.2,1132.59736,0.3,0.7,11
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00012Table.csv,17537.86,18542.89,4594.25,5138.59,5433.1,1346.11525,0.3,0.85,12
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00013Table.csv,31331.47,7900.26,2114.93,9180.12,2314.8,619.67449,0.5,0.1,13
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00014Table.csv,28094.17,9741.48,2539.47,8231.59,2854.3,744.06471,0.5,0.25,14
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00015Table.csv,26310.28,11060.96,2888.15,7708.91,3240.9,846.22795,0.5,0.4,15
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00016Table.csv,24479.81,12962.48,3357.09,7172.58,3798.0,983.62737,0.5,0.55,16
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00017Table.csv,22907.50,15413.91,3962.85,6711.90,4516.3,1161.11505,0.5,0.7,17
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00018Table.csv,21708.68,18173.82,4664.35,6360.64,5324.9,1366.65455,0.5,0.85,18
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00019Table.csv,35908.66,7942.71,2211.29,10521.24,2327.2,647.90797,0.7,0.1,19
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00020Table.csv,32236.15,9931.98,2685.94,9445.19,2910.1,786.98042,0.7,0.25,20
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00021Table.csv,30096.47,11496.06,3086.62,8818.27,3368.3,904.37966,0.7,0.4,21
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00022Table.csv,28168.46,13419.41,3576.46,8253.36,3931.9,1047.90278,0.7,0.55,22
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00023Table.csv,26681.60,15575.51,4128.53,7817.71,4563.6,1209.65929,0.7,0.7,23
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00024Table.csv,25464.33,18036.47,4757.40,7461.05,5284.7,1393.9182,0.7,0.85,24
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00025Table.csv,39994.43,8006.18,2297.14,11718.37,2345.8,673.06202,0.9,0.1,25
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00026Table.csv,35868.64,10207.84,2837.14,10509.51,2990.9,831.28202,0.9,0.25,26
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00027Table.csv,33436.71,11945.84,3294.20,9796.96,3500.1,965.2006,0.9,0.4,27
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00028Table.csv,31386.62,14040.49,3832.81,9196.28,4113.9,1123.01333,0.9,0.55,28
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00029Table.csv,30034.55,15847.78,4299.62,8800.12,4643.4,1259.78866,0.9,0.7,29
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00030Table.csv,28900.18,17915.99,4841.03,8467.75,5249.4,1418.42179,0.9,0.85,30
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00031Table.csv,42334.94,8065.95,2354.48,12404.14,2363.3,689.86264,1.1,0.1,31
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00032Table.csv,38043.79,10342.90,2926.01,11146.83,3030.5,857.32093,1.1,0.25,32
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00033Table.csv,35478.44,12169.13,3409.41,10395.18,3565.6,998.95713,1.1,0.4,33
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00034Table.csv,33397.37,14249.51,3942.76,9785.43,4175.1,1155.22868,1.1,0.55,34
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00035Table.csv,32033.99,15988.52,4398.82,9385.96,4684.6,1288.85426,1.1,0.7,35
9.2,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00036Table.csv,30921.13,17892.04,4893.03,9059.89,5242.4,1433.65779,1.1,0.85,36
9.2,4A,Elec,BWI+elecres+slab+1990_para00001Table.csv,73564.19,5963.59,2784.92,21554.31,1747.3,815.98156,0.1,0.1,1
9.2,4A,Elec,BWI+elecres+slab+1990_para00002Table.csv,69681.72,7281.21,3238.30,20416.74,2133.4,948.8219,0.1,0.25,2
9.2,4A,Elec,BWI+elecres+slab+1990_para00003Table.csv,67105.76,8254.79,3591.08,19661.99,2418.7,1052.18644,0.1,0.4,3
9.2,4A,Elec,BWI+elecres+slab+1990_para00004Table.csv,64176.58,9572.91,4028.72,18803.74,2804.9,1180.41496,0.1,0.55,4
9.2,4A,Elec,BWI+elecres+slab+1990_para00005Table.csv,60956.37,11407.55,4586.60,17860.22,3342.4,1343.8738,0.1,0.7,5
9.2,4A,Elec,BWI+elecres+slab+1990_para00006Table.csv,58011.40,13614.39,5270.69,16997.34,3989.0,1544.31217,0.1,0.85,6
9.2,4A,Elec,BWI+elecres+slab+1990_para00007Table.csv,81117.40,5870.29,2881.68,23767.40,1720.0,844.33224,0.3,0.1,7
9.2,4A,Elec,BWI+elecres+slab+1990_para00008Table.csv,77055.99,7170.59,3350.82,22577.41,2101.0,981.79026,0.3,0.25,8
9.2,4A,Elec,BWI+elecres+slab+1990_para00009Table.csv,74455.17,8085.08,3694.66,21815.36,2368.9,1082.53538,0.3,0.4,9
9.2,4A,Elec,BWI+elecres+slab+1990_para00010Table.csv,71366.91,9394.73,4139.18,20910.50,2752.7,1212.77974,0.3,0.55,10
9.2,4A,Elec,BWI+elecres+slab+1990_para00011Table.csv,67993.26,11153.75,4693.72,19922.03,3268.0,1375.25996,0.3,0.7,11
9.2,4A,Elec,BWI+elecres+slab+1990_para00012Table.csv,64880.39,13254.45,5365.16,19009.95,3883.6,1571.99188,0.3,0.85,12
9.2,4A,Elec,BWI+elecres+slab+1990_para00013Table.csv,87541.67,5829.78,2977.21,25649.71,1708.1,872.32253,0.5,0.1,13
9.2,4A,Elec,BWI+elecres+slab+1990_para00014Table.csv,83364.78,7115.34,3451.35,24425.88,2084.8,1011.24555,0.5,0.25,14
9.2,4A,Elec,BWI+elecres+slab+1990_para00015Table.csv,80718.08,7998.22,3796.33,23650.40,2343.5,1112.32469,0.5,0.4,15
9.2,4A,Elec,BWI+elecres+slab+1990_para00016Table.csv,77496.02,9314.90,4253.72,22706.33,2729.3,1246.33996,0.5,0.55,16
9.2,4A,Elec,BWI+elecres+slab+1990_para00017Table.csv,74034.78,11026.03,4808.20,21692.19,3230.6,1408.8026,0.5,0.7,17
9.2,4A,Elec,BWI+elecres+slab+1990_para00018Table.csv,70847.48,13007.73,5455.57,20758.31,3811.3,1598.48201,0.5,0.85,18
9.2,4A,Elec,BWI+elecres+slab+1990_para00019Table.csv,92982.05,5849.00,3075.55,27243.74,1713.8,901.13615,0.7,0.1,19
9.2,4A,Elec,BWI+elecres+slab+1990_para00020Table.csv,88391.72,7240.82,3600.47,25898.77,2121.6,1054.93771,0.7,0.25,20
9.2,4A,Elec,BWI+elecres+slab+1990_para00021Table.csv,85307.36,8306.13,4000.72,24995.06,2433.7,1172.21096,0.7,0.4,21
9.2,4A,Elec,BWI+elecres+slab+1990_para00022Table.csv,82049.25,9650.15,4470.56,24040.43,2827.5,1309.87408,0.7,0.55,22
9.2,4A,Elec,BWI+elecres+slab+1990_para00023Table.csv,78956.81,11159.51,4977.87,23134.35,3269.7,1458.51591,0.7,0.7,23
9.2,4A,Elec,BWI+elecres+slab+1990_para00024Table.csv,75969.00,12915.57,5574.22,22258.92,3784.3,1633.24646,0.7,0.85,24
9.2,4A,Elec,BWI+elecres+slab+1990_para00025Table.csv,97779.91,5864.37,3165.15,28649.51,1718.3,927.38895,0.9,0.1,25
9.2,4A,Elec,BWI+elecres+slab+1990_para00026Table.csv,92731.84,7420.59,3755.76,27170.43,2174.2,1100.43768,0.9,0.25,26
9.2,4A,Elec,BWI+elecres+slab+1990_para00027Table.csv,89299.94,8616.72,4203.49,26164.88,2524.7,1231.62257,0.9,0.4,27
9.2,4A,Elec,BWI+elecres+slab+1990_para00028Table.csv,85894.02,10101.02,4732.04,25166.95,2959.6,1386.48772,0.9,0.55,28
9.2,4A,Elec,BWI+elecres+slab+1990_para00029Table.csv,83181.74,11359.78,5167.69,24372.25,3328.4,1514.13317,0.9,0.7,29
9.2,4A,Elec,BWI+elecres+slab+1990_para00030Table.csv,80548.30,12831.83,5674.20,23600.65,3759.7,1662.5406,0.9,0.85,30
9.2,4A,Elec,BWI+elecres+slab+1990_para00031Table.csv,100506.88,5899.17,3225.57,29448.52,1728.5,945.09201,1.1,0.1,31
9.2,4A,Elec,BWI+elecres+slab+1990_para00032Table.csv,95305.59,7502.50,3846.46,27924.54,2198.2,1127.01278,1.1,0.25,32
9.2,4A,Elec,BWI+elecres+slab+1990_para00033Table.csv,91725.74,8777.08,4318.82,26875.64,2571.7,1265.41426,1.1,0.4,33
9.2,4A,Elec,BWI+elecres+slab+1990_para00034Table.csv,88333.46,10238.06,4856.83,25881.70,2999.8,1423.05119,1.1,0.55,34
9.2,4A,Elec,BWI+elecres+slab+1990_para00035Table.csv,85677.64,11457.46,5278.25,25103.55,3357.0,1546.52725,1.1,0.7,35
9.2,4A,Elec,BWI+elecres+slab+1990_para00036Table.csv,83186.48,12809.87,5742.39,24373.64,3753.3,1682.52027,1.1,0.85,36
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00001Table.csv,55141.16,5056.16,2167.47,16156.36,1481.5,635.06871,0.1,0.1,1
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00002Table.csv,51244.66,6401.32,2587.37,15014.69,1875.6,758.09941,0.1,0.25,2
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00003Table.csv,48697.42,7408.38,2924.21,14268.34,2170.7,856.79353,0.1,0.4,3
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00004Table.csv,45892.90,8783.40,3348.47,13446.62,2573.5,981.10171,0.1,0.55,4
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00005Table.csv,42969.32,10707.81,3901.31,12590.01,3137.4,1143.08383,0.1,0.7,5
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00006Table.csv,40490.53,13034.89,4581.72,11863.73,3819.2,1342.44396,0.1,0.85,6
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00007Table.csv,62782.13,4943.87,2263.65,18395.16,1448.6,663.24945,0.3,0.1,7
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00008Table.csv,58657.30,6268.47,2700.96,17186.59,1836.7,791.38128,0.3,0.25,8
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00009Table.csv,56056.91,7211.58,3036.54,16424.67,2113.0,889.70622,0.3,0.4,9
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00010Table.csv,53034.44,8563.29,3466.02,15539.09,2509.0,1015.54386,0.3,0.55,10
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00011Table.csv,49880.48,10396.90,4014.29,14614.98,3046.3,1176.18697,0.3,0.7,11
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00012Table.csv,47125.31,12595.30,4671.42,13807.72,3690.4,1368.72606,0.3,0.85,12
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00013Table.csv,69307.67,4899.63,2356.56,20307.15,1435.6,690.47208,0.5,0.1,13
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00014Table.csv,65032.47,6190.80,2806.03,19054.51,1813.9,822.16679,0.5,0.25,14
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00015Table.csv,62367.79,7101.28,3142.18,18273.76,2080.7,920.65874,0.5,0.4,15
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00016Table.csv,59177.46,8458.52,3586.63,17339.00,2478.3,1050.88259,0.5,0.55,16
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00017Table.csv,55875.83,10231.93,4132.08,16371.62,2998.0,1210.69944,0.5,0.7,17
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00018Table.csv,52968.10,12293.98,4768.11,15519.65,3602.1,1397.05623,0.5,0.85,18
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00019Table.csv,74844.98,4913.10,2451.70,21929.58,1439.5,718.3481,0.7,0.1,19
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00020Table.csv,70135.50,6319.10,2953.80,20549.70,1851.5,865.4634,0.7,0.25,20
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00021Table.csv,67030.35,7401.20,3345.50,19639.89,2168.6,980.2315,0.7,0.4,21
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00022Table.csv,63798.06,8784.40,3806.06,18692.83,2573.8,1115.17558,0.7,0.55,22
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00023Table.csv,60812.32,10341.59,4305.74,17818.01,3030.1,1261.58182,0.7,0.7,23
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00024Table.csv,58040.12,12176.80,4886.86,17005.76,3567.8,1431.84998,0.7,0.85,24
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00025Table.csv,79717.95,4942.32,2555.33,23357.36,1448.1,748.71169,0.9,0.1,25
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00026Table.csv,74551.71,6486.29,3106.60,21843.65,1900.5,910.2338,0.9,0.25,26
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00027Table.csv,71095.65,7710.73,3544.70,20831.03,2259.2,1038.5971,0.9,0.4,27
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00028Table.csv,67723.40,9224.32,4057.84,19842.96,2702.7,1188.94712,0.9,0.55,28
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00029Table.csv,65074.94,10537.97,4492.41,19066.96,3087.6,1316.27613,0.9,0.7,29
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00030Table.csv,62595.38,12072.49,4993.47,18340.45,3537.2,1463.08671,0.9,0.85,30
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00031Table.csv,82481.76,4981.61,2629.43,24167.16,1459.6,770.42299,1.1,0.1,31
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00032Table.csv,77171.03,6568.51,3195.24,22611.11,1924.6,936.20532,1.1,0.25,32
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00033Table.csv,73564.30,7862.32,3662.78,21554.34,2303.7,1073.19454,1.1,0.4,33
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00034Table.csv,70200.20,9368.42,4181.80,20568.66,2744.9,1225.2674,1.1,0.55,34
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00035Table.csv,67594.23,10634.32,4601.00,19805.11,3115.9,1348.093,1.1,0.7,35
9.2,4A,Elec,BWI+elecres+slab+IECC_2006_para00036Table.csv,65232.34,12038.61,5064.80,19113.08,3527.3,1483.9864,1.1,0.85,36
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00001Table.csv,29116.59,4078.86,1491.53,8531.16,1195.1,437.01829,0.1,0.1,1
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00002Table.csv,25560.94,5455.90,1852.92,7489.36,1598.6,542.90556,0.1,0.25,2
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00003Table.csv,23420.76,6513.60,2156.56,6862.28,1908.5,631.87208,0.1,0.4,3
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00004Table.csv,21368.07,8008.27,2556.29,6260.84,2346.4,748.99297,0.1,0.55,4
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00005Table.csv,19564.99,10132.05,3125.79,5732.54,2968.7,915.85647,0.1,0.7,5
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00006Table.csv,18163.23,12675.44,3817.98,5321.83,3713.9,1118.66814,0.1,0.85,6
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00007Table.csv,36612.80,3926.35,1596.08,10727.55,1150.4,467.65144,0.3,0.1,7
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00008Table.csv,32705.60,5256.32,1976.46,9582.74,1540.1,579.10278,0.3,0.25,8
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00009Table.csv,30373.18,6238.84,2284.94,8899.34,1828.0,669.48742,0.3,0.4,9
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00010Table.csv,27896.26,7670.85,2687.44,8173.60,2247.6,787.41992,0.3,0.55,10
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00011Table.csv,25666.51,9657.33,3233.73,7520.29,2829.6,947.48289,0.3,0.7,11
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00012Table.csv,23931.75,12051.59,3912.11,7012.00,3531.1,1146.24823,0.3,0.85,12
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00013Table.csv,43096.58,3858.69,1691.35,12627.30,1130.6,495.56555,0.5,0.1,13
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00014Table.csv,38953.00,5150.37,2087.54,11413.23,1509.1,611.64922,0.5,0.25,14
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00015Table.csv,36485.35,6086.36,2400.07,10690.21,1783.3,703.22051,0.5,0.4,15
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00016Table.csv,33714.26,7497.53,2818.13,9878.28,2196.8,825.71209,0.5,0.55,16
9.2,4A,Elec,BWI+elecres+slab+IECC_2018_para00017Table.csv,31157.34,9389.93,3355.72,9129.10,2751.2,983.22596,0.5,0.7,17
