E+Version,Climate,System,Parametric,Heating [kBtuh],Cooling [kBtuh],Fan [kBtuh],Heat [kW],Cool [kW],Fan [kW],U,SHGC,Run
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00009Table.csv,0,6.45,1.05,0,1.9,0.30765,0.3,0.4,9
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00010Table.csv,0,7.12,1.18,0,2.1,0.34574,0.3,0.55,10
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00011Table.csv,0,8.62,1.46,0,2.5,0.42778,0.3,0.7,11
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00012Table.csv,0,9.47,1.63,0,2.8,0.47759,0.3,0.85,12
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00013Table.csv,0,5.37,0.82,0,1.6,0.24026,0.5,0.1,13
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00014Table.csv,0,5.98,0.95,0,1.8,0.27835,0.5,0.25,14
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00015Table.csv,0,6.61,1.08,0,1.9,0.31644,0.5,0.4,15
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00016Table.csv,0,7.27,1.21,0,2.1,0.35453,0.5,0.55,16
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00017Table.csv,0,8.78,1.49,0,2.6,0.43657,0.5,0.7,17
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00018Table.csv,0,9.6,1.65,0,2.8,0.48345,0.5,0.85,18
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00019Table.csv,0,5.54,0.85,0,1.6,0.24905,0.7,0.1,19
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00020Table.csv,0,6.15,0.98,0,1.8,0.28714,0.7,0.25,20
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00021Table.csv,0,6.84,1.12,0,2,0.32816,0.7,0.4,21
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00022Table.csv,0,8.22,1.37,0,2.4,0.40141,0.7,0.55,22
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00023Table.csv,0,9.04,1.54,0,2.6,0.45122,0.7,0.7,23
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00024Table.csv,0,9.83,1.7,0,2.9,0.4981,0.7,0.85,24
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00025Table.csv,0,5.69,0.88,0,1.7,0.25784,0.9,0.1,25
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00026Table.csv,0,6.35,1.02,0,1.9,0.29886,0.9,0.25,26
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00027Table.csv,0,7.06,1.17,0,2.1,0.34281,0.9,0.4,27
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00028Table.csv,0,8.49,1.43,0,2.5,0.41899,0.9,0.55,28
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00029Table.csv,0,9.27,1.58,0,2.7,0.46294,0.9,0.7,29
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00030Table.csv,0,10.02,1.73,0,2.9,0.50689,0.9,0.85,30
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00031Table.csv,0,5.78,0.9,0,1.7,0.2637,1.1,0.1,31
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00032Table.csv,0,6.46,1.04,0,1.9,0.30472,1.1,0.25,32
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00033Table.csv,0,7.17,1.19,0,2.1,0.34867,1.1,0.4,33
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00034Table.csv,0,8.63,1.45,0,2.5,0.42485,1.1,0.55,34
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00035Table.csv,0,9.37,1.6,0,2.7,0.4688,1.1,0.7,35
9.5,3A,Gas,MEM+gasfurnace+slab+IECC_2018_para00036Table.csv,0,10.1,1.75,0,3,0.51275,1.1,0.85,36
9.5,4A,Elec,BWI+elecres+slab+1990_para00001Table.csv,44.44,0,3.05,13.02,0,0.89365,0.1,0.1,1
9.5,4A,Elec,BWI+elecres+slab+1990_para00002Table.csv,44.44,0,1.3,13.02,0,0.3809,0.1,0.25,2
9.5,4A,Elec,BWI+elecres+slab+1990_para00003Table.csv,44.44,0,1.49,13.02,0,0.43657,0.1,0.4,3
9.5,4A,Elec,BWI+elecres+slab+1990_para00004Table.csv,44.44,0,1.68,13.02,0,0.49224,0.1,0.55,4
9.5,4A,Elec,BWI+elecres+slab+1990_para00005Table.csv,44.44,0,1.86,13.02,0,0.54498,0.1,0.7,5
9.5,4A,Elec,BWI+elecres+slab+1990_para00006Table.csv,44.44,0,2.05,13.02,0,0.60065,0.1,0.85,6
9.5,4A,Elec,BWI+elecres+slab+1990_para00007Table.csv,47.43,0,1.14,13.9,0,0.33402,0.3,0.1,7
9.5,4A,Elec,BWI+elecres+slab+1990_para00008Table.csv,47.43,0,0,13.9,0,0,0.3,0.25,8
9.5,4A,Elec,BWI+elecres+slab+1990_para00009Table.csv,47.43,0,1.52,13.9,0,0.44536,0.3,0.4,9
9.5,4A,Elec,BWI+elecres+slab+1990_para00010Table.csv,47.43,0,1.7,13.9,0,0.4981,0.3,0.55,10
9.5,4A,Elec,BWI+elecres+slab+1990_para00011Table.csv,47.43,0,1.89,13.9,0,0.55377,0.3,0.7,11
9.5,4A,Elec,BWI+elecres+slab+1990_para00012Table.csv,47.43,0,2.07,13.9,0,0.60651,0.3,0.85,12
9.5,4A,Elec,BWI+elecres+slab+1990_para00013Table.csv,50,0,1.18,14.65,0,0.34574,0.5,0.1,13
9.5,4A,Elec,BWI+elecres+slab+1990_para00014Table.csv,50,0,1.37,14.65,0,0.40141,0.5,0.25,14
9.5,4A,Elec,BWI+elecres+slab+1990_para00015Table.csv,50,0,1.55,14.65,0,0.45415,0.5,0.4,15
9.5,4A,Elec,BWI+elecres+slab+1990_para00016Table.csv,50,0,1.73,14.65,0,0.50689,0.5,0.55,16
9.5,4A,Elec,BWI+elecres+slab+1990_para00017Table.csv,50,0,1.91,14.65,0,0.55963,0.5,0.7,17
9.5,4A,Elec,BWI+elecres+slab+1990_para00018Table.csv,50,0,2.09,14.65,0,0.61237,0.5,0.85,18
9.5,4A,Elec,BWI+elecres+slab+1990_para00019Table.csv,52.24,0,1.21,15.31,0,0.35453,0.7,0.1,19
9.5,4A,Elec,BWI+elecres+slab+1990_para00020Table.csv,52.24,0,1.42,15.31,0,0.41606,0.7,0.25,20
9.5,4A,Elec,BWI+elecres+slab+1990_para00021Table.csv,52.24,0,1.61,15.31,0,0.47173,0.7,0.4,21
9.5,4A,Elec,BWI+elecres+slab+1990_para00022Table.csv,52.24,0,1.79,15.31,0,0.52447,0.7,0.55,22
9.5,4A,Elec,BWI+elecres+slab+1990_para00023Table.csv,52.24,0,1.96,15.31,0,0.57428,0.7,0.7,23
9.5,4A,Elec,BWI+elecres+slab+1990_para00024Table.csv,52.24,0,2.13,15.31,0,0.62409,0.7,0.85,24
9.5,4A,Elec,BWI+elecres+slab+1990_para00025Table.csv,54.21,0,1.24,15.88,0,0.36332,0.9,0.1,25
9.5,4A,Elec,BWI+elecres+slab+1990_para00026Table.csv,54.21,0,1.47,15.88,0,0.43071,0.9,0.25,26
9.5,4A,Elec,BWI+elecres+slab+1990_para00027Table.csv,54.21,0,1.67,15.88,0,0.48931,0.9,0.4,27
9.5,4A,Elec,BWI+elecres+slab+1990_para00028Table.csv,54.21,0,1.85,15.88,0,0.54205,0.9,0.55,28
9.5,4A,Elec,BWI+elecres+slab+1990_para00029Table.csv,54.21,0,2.01,15.88,0,0.58893,0.9,0.7,29
9.5,4A,Elec,BWI+elecres+slab+1990_para00030Table.csv,54.21,0,2.17,15.88,0,0.63581,0.9,0.85,30
9.5,4A,Elec,BWI+elecres+slab+1990_para00031Table.csv,55.35,0,1.26,16.22,0,0.36918,1.1,0.1,31
9.5,4A,Elec,BWI+elecres+slab+1990_para00032Table.csv,55.35,0,1.5,16.22,0,0.4395,1.1,0.25,32
9.5,4A,Elec,BWI+elecres+slab+1990_para00033Table.csv,55.35,0,1.7,16.22,0,0.4981,1.1,0.4,33
9.5,4A,Elec,BWI+elecres+slab+1990_para00034Table.csv,55.35,0,1.87,16.22,0,0.54791,1.1,0.55,34
9.5,4A,Elec,BWI+elecres+slab+1990_para00035Table.csv,55.35,0,2.03,16.22,0,0.59479,1.1,0.7,35
9.5,4A,Elec,BWI+elecres+slab+1990_para00036Table.csv,55.35,0,2.19,16.22,0,0.64167,1.1,0.85,36
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00001Table.csv,35.57,0,3.05,10.42,0,0.89365,0.1,0.1,1
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00002Table.csv,35.57,0,1.07,10.42,0,0.31351,0.1,0.25,2
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00003Table.csv,35.57,0,1.25,10.42,0,0.36625,0.1,0.4,3
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00004Table.csv,35.57,0,1.45,10.42,0,0.42485,0.1,0.55,4
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00005Table.csv,35.57,0,1.63,10.42,0,0.47759,0.1,0.7,5
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00006Table.csv,35.57,0,1.82,10.42,0,0.53326,0.1,0.85,6
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00007Table.csv,38.62,0,0.91,11.32,0,0.26663,0.3,0.1,7
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00008Table.csv,38.62,0,0,11.32,0,0,0.3,0.25,8
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00009Table.csv,38.62,0,1.29,11.32,0,0.37797,0.3,0.4,9
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00010Table.csv,38.62,0,1.47,11.32,0,0.43071,0.3,0.55,10
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00011Table.csv,38.62,0,1.66,11.32,0,0.48638,0.3,0.7,11
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00012Table.csv,38.62,0,1.84,11.32,0,0.53912,0.3,0.85,12
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00013Table.csv,41.25,0,0.94,12.09,0,0.27542,0.5,0.1,13
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00014Table.csv,41.25,0,1.14,12.09,0,0.33402,0.5,0.25,14
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00015Table.csv,41.25,0,1.32,12.09,0,0.38676,0.5,0.4,15
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00016Table.csv,41.25,0,1.5,12.09,0,0.4395,0.5,0.55,16
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00017Table.csv,41.25,0,1.68,12.09,0,0.49224,0.5,0.7,17
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00018Table.csv,41.25,0,1.86,12.09,0,0.54498,0.5,0.85,18
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00019Table.csv,43.54,0,0.98,12.76,0,0.28714,0.7,0.1,19
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00020Table.csv,43.54,0,1.19,12.76,0,0.34867,0.7,0.25,20
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00021Table.csv,43.54,0,1.38,12.76,0,0.40434,0.7,0.4,21
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00022Table.csv,43.54,0,1.56,12.76,0,0.45708,0.7,0.55,22
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00023Table.csv,43.54,0,1.73,12.76,0,0.50689,0.7,0.7,23
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00024Table.csv,43.54,0,1.91,12.76,0,0.55963,0.7,0.85,24
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00025Table.csv,45.55,0,1.01,13.35,0,0.29593,0.9,0.1,25
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00026Table.csv,45.55,0,1.23,13.35,0,0.36039,0.9,0.25,26
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00027Table.csv,45.55,0,1.43,13.35,0,0.41899,0.9,0.4,27
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00028Table.csv,45.55,0,1.61,13.35,0,0.47173,0.9,0.55,28
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00029Table.csv,45.55,0,1.78,13.35,0,0.52154,0.9,0.7,29
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00030Table.csv,45.55,0,1.95,13.35,0,0.57135,0.9,0.85,30
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00031Table.csv,46.71,0,1.03,13.69,0,0.30179,1.1,0.1,31
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00032Table.csv,46.71,0,1.26,13.69,0,0.36918,1.1,0.25,32
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00033Table.csv,46.71,0,1.46,13.69,0,0.42778,1.1,0.4,33
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00034Table.csv,46.71,0,1.64,13.69,0,0.48052,1.1,0.55,34
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00035Table.csv,46.71,0,1.8,13.69,0,0.5274,1.1,0.7,35
9.5,4A,Elec,BWI+elecres+slab+IECC_2006_para00036Table.csv,46.71,0,1.96,13.69,0,0.57428,1.1,0.85,36
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00001Table.csv,19.16,0,3.04,5.61,0,0.89072,0.1,0.1,1
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00002Table.csv,19.6,0,0.71,5.74,0,0.20803,0.1,0.25,2
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00003Table.csv,19.18,0,0.85,5.62,0,0.24905,0.1,0.4,3
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00004Table.csv,19.03,0,1.01,5.58,0,0.29593,0.1,0.55,4
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00005Table.csv,18.67,0,1.14,5.47,0,0.33402,0.1,0.7,5
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00006Table.csv,18.99,0,1.32,5.56,0,0.38676,0.1,0.85,6
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00007Table.csv,22.47,0,0.59,6.58,0,0.17287,0.3,0.1,7
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00008Table.csv,22.66,0,0,6.64,0,0,0.3,0.25,8
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00009Table.csv,22.5,0,0.91,6.59,0,0.26663,0.3,0.4,9
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00010Table.csv,22.34,0,1.06,6.55,0,0.31058,0.3,0.55,10
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00011Table.csv,22.59,0,1.24,6.62,0,0.36332,0.3,0.7,11
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00012Table.csv,22.27,0,1.38,6.53,0,0.40434,0.3,0.85,12
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00013Table.csv,25.85,0,0.64,7.57,0,0.18752,0.5,0.1,13
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00014Table.csv,26.17,0,0.82,7.67,0,0.24026,0.5,0.25,14
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00015Table.csv,25.94,0,0.98,7.6,0,0.28714,0.5,0.4,15
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00016Table.csv,25.78,0,1.14,7.55,0,0.33402,0.5,0.55,16
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00017Table.csv,25.68,0,1.3,7.52,0,0.3809,0.5,0.7,17
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00018Table.csv,25.47,0,1.45,7.46,0,0.42485,0.5,0.85,18
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00019Table.csv,28.84,0,0.69,8.45,0,0.20217,0.7,0.1,19
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00020Table.csv,28.66,0,0.88,8.4,0,0.25784,0.7,0.25,20
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00021Table.csv,28.48,0,1.05,8.34,0,0.30765,0.7,0.4,21
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00022Table.csv,28.57,0,1.22,8.37,0,0.35746,0.7,0.55,22
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00023Table.csv,28.47,0,1.38,8.34,0,0.40434,0.7,0.7,23
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00024Table.csv,28.32,0,1.53,8.3,0,0.44829,0.7,0.85,24
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00025Table.csv,31.73,0,0.74,9.3,0,0.21682,0.9,0.1,25
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00026Table.csv,31.2,0,0.94,9.14,0,0.27542,0.9,0.25,26
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00027Table.csv,31.28,0,1.13,9.17,0,0.33109,0.9,0.4,27
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00028Table.csv,29.32,0,1.22,8.59,0,0.35746,0.9,0.55,28
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00029Table.csv,31.01,0,1.46,9.09,0,0.42778,0.9,0.7,29
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00030Table.csv,30.86,0,1.6,9.04,0,0.4688,0.9,0.85,30
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00031Table.csv,32.93,0,0.76,9.65,0,0.22268,1.1,0.1,31
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00032Table.csv,32.71,0,0.98,9.58,0,0.28714,1.1,0.25,32
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00033Table.csv,32.8,0,1.17,9.61,0,0.34281,1.1,0.4,33
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00034Table.csv,32.36,0,1.33,9.48,0,0.38969,1.1,0.55,34
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00035Table.csv,32.54,0,1.5,9.53,0,0.4395,1.1,0.7,35
9.5,4A,Elec,BWI+elecres+slab+IECC_2018_para00036Table.csv,32.06,0,1.62,9.39,0,0.47466,1.1,0.85,36
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00001Table.csv,0,7.54,3.82,0,2.2,1.11926,0.1,0.1,1
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00002Table.csv,0,8.39,1.34,0,2.5,0.39262,0.1,0.25,2
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00003Table.csv,0,9.03,1.47,0,2.6,0.43071,0.1,0.4,3
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00004Table.csv,0,9.73,1.62,0,2.9,0.47466,0.1,0.55,4
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00005Table.csv,0,11.4,1.92,0,3.3,0.56256,0.1,0.7,5
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00006Table.csv,0,12.29,2.1,0,3.6,0.6153,0.1,0.85,6
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00007Table.csv,0,7.7,1.2,0,2.3,0.3516,0.3,0.1,7
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00008Table.csv,0,8.5,0,0,2.5,0,0.3,0.25,8
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00009Table.csv,0,9.17,1.5,0,2.7,0.4395,0.3,0.4,9
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00010Table.csv,0,9.85,1.65,0,2.9,0.48345,0.3,0.55,10
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00011Table.csv,0,11.51,1.94,0,3.4,0.56842,0.3,0.7,11
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00012Table.csv,0,12.39,2.12,0,3.6,0.62116,0.3,0.85,12
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00013Table.csv,0,7.87,1.23,0,2.3,0.36039,0.5,0.1,13
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00014Table.csv,0,8.61,1.38,0,2.5,0.40434,0.5,0.25,14
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00015Table.csv,0,9.28,1.53,0,2.7,0.44829,0.5,0.4,15
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00016Table.csv,0,9.94,1.67,0,2.9,0.48931,0.5,0.55,16
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00017Table.csv,0,11.62,1.96,0,3.4,0.57428,0.5,0.7,17
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00018Table.csv,0,12.51,2.14,0,3.7,0.62702,0.5,0.85,18
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00019Table.csv,0,8.05,1.26,0,2.4,0.36918,0.7,0.1,19
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00020Table.csv,0,8.76,1.41,0,2.6,0.41313,0.7,0.25,20
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00021Table.csv,0,9.46,1.56,0,2.8,0.45708,0.7,0.4,21
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00022Table.csv,0,11.03,1.84,0,3.2,0.53912,0.7,0.55,22
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00023Table.csv,0,11.89,2.01,0,3.5,0.58893,0.7,0.7,23
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00024Table.csv,0,12.72,2.18,0,3.7,0.63874,0.7,0.85,24
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00025Table.csv,0,8.15,1.28,0,2.4,0.37504,0.9,0.1,25
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00026Table.csv,0,8.92,1.45,0,2.6,0.42485,0.9,0.25,26
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00027Table.csv,0,9.65,1.6,0,2.8,0.4688,0.9,0.4,27
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00028Table.csv,0,11.33,1.89,0,3.3,0.55377,0.9,0.55,28
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00029Table.csv,0,12.15,2.06,0,3.6,0.60358,0.9,0.7,29
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00030Table.csv,0,12.88,2.21,0,3.8,0.64753,0.9,0.85,30
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00031Table.csv,0,8.22,1.29,0,2.4,0.37797,1.1,0.1,31
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00032Table.csv,0,9,1.46,0,2.6,0.42778,1.1,0.25,32
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00033Table.csv,0,9.75,1.62,0,2.9,0.47466,1.1,0.4,33
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00034Table.csv,0,11.46,1.92,0,3.4,0.56256,1.1,0.55,34
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00035Table.csv,0,12.24,2.08,0,3.6,0.60944,1.1,0.7,35
9.5,4A,Gas,BWI+gasfurnace+slab+1990_para00036Table.csv,0,12.94,2.23,0,3.8,0.65339,1.1,0.85,36
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00001Table.csv,0,5.85,3.97,0,1.7,1.16321,0.1,0.1,1
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00002Table.csv,0,7.07,1.12,0,2.1,0.32816,0.1,0.25,2
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00003Table.csv,0,7.99,1.31,0,2.3,0.38383,0.1,0.4,3
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00004Table.csv,0,8.65,1.45,0,2.5,0.42485,0.1,0.55,4
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00005Table.csv,0,9.35,1.6,0,2.7,0.4688,0.1,0.7,5
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00006Table.csv,0,10.03,1.74,0,2.9,0.50982,0.1,0.85,6
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00007Table.csv,0,6,0.94,0,1.8,0.27542,0.3,0.1,7
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00008Table.csv,0,7.28,0,0,2.1,0,0.3,0.25,8
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00009Table.csv,0,8.12,1.33,0,2.4,0.38969,0.3,0.4,9
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00010Table.csv,0,8.77,1.47,0,2.6,0.43071,0.3,0.55,10
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00011Table.csv,0,9.45,1.61,0,2.8,0.47173,0.3,0.7,11
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00012Table.csv,0,11.02,1.89,0,3.2,0.55377,0.3,0.85,12
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00013Table.csv,0,6.1,0.96,0,1.8,0.28128,0.5,0.1,13
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00014Table.csv,0,7.44,1.19,0,2.2,0.34867,0.5,0.25,14
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00015Table.csv,0,8.24,1.36,0,2.4,0.39848,0.5,0.4,15
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00016Table.csv,0,8.87,1.49,0,2.6,0.43657,0.5,0.55,16
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00017Table.csv,0,9.54,1.63,0,2.8,0.47759,0.5,0.7,17
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00018Table.csv,0,11.12,1.92,0,3.3,0.56256,0.5,0.85,18
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00019Table.csv,0,6.63,1.04,0,1.9,0.30472,0.7,0.1,19
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00020Table.csv,0,7.69,1.24,0,2.3,0.36332,0.7,0.25,20
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00021Table.csv,0,8.41,1.39,0,2.5,0.40727,0.7,0.4,21
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00022Table.csv,0,9.05,1.53,0,2.7,0.44829,0.7,0.55,22
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00023Table.csv,0,9.72,1.67,0,2.8,0.48931,0.7,0.7,23
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00024Table.csv,0,11.33,1.96,0,3.3,0.57428,0.7,0.85,24
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00025Table.csv,0,6.81,1.06,0,2,0.31058,0.9,0.1,25
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00026Table.csv,0,7.9,1.28,0,2.3,0.37504,0.9,0.25,26
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00027Table.csv,0,8.59,1.43,0,2.5,0.41899,0.9,0.4,27
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00028Table.csv,0,9.24,1.57,0,2.7,0.46001,0.9,0.55,28
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00029Table.csv,0,9.88,1.7,0,2.9,0.4981,0.9,0.7,29
9.5,4A,Gas,BWI+gasfurnace+slab+IECC_2006_para00030Table.csv,0,11.54,2,0,3.4,0.586,0.9,0.85,30
