Run,Climate,System,Parametric,Heating [kBtu]_92,Cooling [kBtu]_92,Fan [kBtu]_92,Heat [kWh]_92,Cool [kWh]_92,Fan [kWh]_92,Heating [kBtu]_95,Cooling [kBtu]_95,Fan [kBtu]_95,Heat [kWh]_95,Cool [kWh]_95,Fan [kWh]_95,U,SHGC,Heat%Diff,Cool%Diff,Fan%Diff
34,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00034Table.csv,85422.8,5059.65,3962.5,25028.88,1482.5,1161.0125,85495.26,5042.74,3946.98,25050.11,1477.5,1156.46514,1.1,0.55,0.084825129,-0.334212841,-0.391671924
35,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00035Table.csv,81952.08,6168.33,4539.03,24011.96,1807.3,1329.93579,81978.13,6158.74,4526.01,24019.59,1804.5,1326.12093,1.1,0.7,0.031786869,-0.155471578,-0.286845427
36,6A,Gas,BVT+gasfurnace+slab+IECC_2018_para00036Table.csv,78853.97,7407.22,5170.12,23104.21,2170.3,1514.84516,79131.77,7284.01,5091.24,23185.61,2134.2,1491.73332,1.1,0.85,0.352296784,-1.663377083,-1.525689926
1,7,Elec,DLH+elecres+slab+1990_para00001Table.csv,159027.45,1561.15,5273.89,46595.04,457.4,1545.24977,158288.68,1695.15,5283.87,46378.58,496.7,1548.17391,0.1,0.1,-0.464555019,8.583416071,0.189234133
2,7,Elec,DLH+elecres+slab+1990_para00002Table.csv,153757,2321.11,5322.62,45050.8,680.1,1559.52766,153090.15,2474.79,5343.39,44855.41,725.1,1565.61327,0.1,0.25,-0.433703831,6.620970139,0.390221357
3,7,Elec,DLH+elecres+slab+1990_para00003Table.csv,150225.33,2889.44,5384.77,44016.02,846.6,1577.73761,148548,3321.8,5451.81,43524.56,973.3,1597.38033,0.1,0.4,-1.11654273,14.96345313,1.244992822
4,7,Elec,DLH+elecres+slab+1990_para00004Table.csv,146151.36,3723.01,5509.27,42822.35,1090.8,1614.21611,144359.38,4286.71,5617.86,42297.3,1256,1646.03298,0.1,0.55,-1.226112436,15.14097464,1.971041535
5,7,Elec,DLH+elecres+slab+1990_para00005Table.csv,141478.16,4960.44,5745.14,41453.1,1453.4,1683.32602,140607.57,5296.31,5820.46,41198.02,1551.8,1705.39478,0.1,0.7,-0.615352928,6.77097193,1.311021141
6,7,Elec,DLH+elecres+slab+1990_para00006Table.csv,136711.38,6474.15,6283.42,40056.43,1896.9,1841.04206,137034.39,6355.48,6198.82,40151.08,1862.2,1816.25426,0.1,0.85,0.236271479,-1.832981936,-1.346400527
7,7,Elec,DLH+elecres+slab+1990_para00007Table.csv,173004.5,1454.74,5699.58,50690.32,426.2,1669.97694,172182.57,1584.91,5706.22,50449.49,464.4,1671.92246,0.3,0.1,-0.475091688,8.947990706,0.116499812
8,7,Elec,DLH+elecres+slab+1990_para00008Table.csv,167505.67,2184.8,5732.52,49079.16,640.1,1679.62836,166791.97,2336.53,5749.9,48870.05,684.6,1684.7207,0.3,0.25,-0.426075129,6.944800439,0.303182545
9,7,Elec,DLH+elecres+slab+1990_para00009Table.csv,163939.3,2716.86,5781.26,48034.21,796,1693.90918,162166.84,3136.07,5841.63,47514.88,918.9,1711.59759,0.3,0.4,-1.081168457,15.42994486,1.044236032
10,7,Elec,DLH+elecres+slab+1990_para00010Table.csv,159683.62,3527.24,5891.18,46787.3,1033.5,1726.11574,157964.65,4018.25,5979.7,46283.64,1177.3,1752.0521,0.3,0.55,-1.076484864,13.92051576,1.502585221
11,7,Elec,DLH+elecres+slab+1990_para00011Table.csv,154892.97,4696.5,6099.83,45383.64,1376.1,1787.25019,154110.49,4970.16,6158.14,45154.37,1456.3,1804.33502,0.3,0.7,-0.505174638,5.826892367,0.95592828
12,7,Elec,DLH+elecres+slab+1990_para00012Table.csv,150227.82,6091.79,6394.97,44016.75,1784.9,1873.72621,150582.86,5957.37,6365.5,44120.78,1745.5,1865.0915,0.3,0.85,0.236334389,-2.206576392,-0.460830934
13,7,Elec,DLH+elecres+slab+1990_para00013Table.csv,185073.91,1388.17,6074.91,54226.66,406.7,1779.94863,184257.44,1505.12,6079.3,53987.43,441,1781.2349,0.5,0.1,-0.441158886,8.424760656,0.072264445
14,7,Elec,DLH+elecres+slab+1990_para00014Table.csv,179430.9,2089.16,6095.14,52573.25,612.1,1785.87602,178769.55,2218.84,6108.18,52379.48,650.1,1789.69674,0.5,0.25,-0.368582,6.207279481,0.213940943
15,7,Elec,DLH+elecres+slab+1990_para00015Table.csv,175807.08,2604.37,6134.23,51511.47,763.1,1797.32939,174099.95,2979.99,6185.79,51011.29,873.1,1812.43647,0.5,0.4,-0.971024603,14.42268188,0.840529292
16,7,Elec,DLH+elecres+slab+1990_para00016Table.csv,171378.21,3411.75,6238.16,50213.82,999.6,1827.78088,169814.74,3820.24,6306.79,49755.72,1119.3,1847.88947,0.5,0.55,-0.912292175,11.97303437,1.100164151
17,7,Elec,DLH+elecres+slab+1990_para00017Table.csv,166515.41,4525.49,6423.56,48789.02,1326,1882.10308,165903.49,4722.06,6465.72,48609.72,1383.6,1894.45596,0.5,0.7,-0.367485508,4.343618039,0.656333871
18,7,Elec,DLH+elecres+slab+1990_para00018Table.csv,161849.57,5830.49,6690.86,47421.92,1708.3,1960.42198,162313.76,5669.07,6656.01,47557.93,1661,1950.21093,0.5,0.85,0.286803357,-2.76854947,-0.5208598
19,7,Elec,DLH+elecres+slab+1990_para00019Table.csv,195479.62,1352.36,6405.98,57275.53,396.2,1876.95214,194666.17,1467.3,6409.1,57037.19,429.9,1877.8663,0.7,0.1,-0.416130336,8.499216185,0.048704492
20,7,Elec,DLH+elecres+slab+1990_para00020Table.csv,189307.14,2103.63,6422.02,55466.99,616.4,1881.65186,188776.31,2203.86,6431.17,55311.46,645.7,1884.33281,0.7,0.25,-0.280406751,4.764621155,0.142478535
21,7,Elec,DLH+elecres+slab+1990_para00021Table.csv,185068.75,2719.19,6470.07,54225.14,796.7,1895.73051,183874.9,2983.59,6506.57,53875.35,874.2,1906.42501,0.7,0.4,-0.645084597,9.723483832,0.564136091
22,7,Elec,DLH+elecres+slab+1990_para00022Table.csv,180546.79,3557.18,6580.29,52900.21,1042.3,1928.02497,179629.03,3798.83,6620.44,52631.31,1113.1,1939.78892,0.7,0.55,-0.508322524,6.79330256,0.610155479
23,7,Elec,DLH+elecres+slab+1990_para00023Table.csv,176236.59,4531.29,6744.54,51637.32,1327.7,1976.15022,175755.92,4681.35,6773.58,51496.48,1371.6,1984.65894,0.7,0.7,-0.272741319,3.311639732,0.430570506
24,7,Elec,DLH+elecres+slab+1990_para00024Table.csv,171943.67,5691.46,6973.87,50379.5,1667.6,2043.34391,172272.35,5584.72,6951.92,50475.8,1636.3,2036.91256,0.7,0.85,0.191155627,-1.875441451,-0.314746332
25,7,Elec,DLH+elecres+slab+1990_para00025Table.csv,204724.65,1324.29,6701.25,59984.32,388,1963.46625,203937.36,1430.69,6703.12,59753.65,419.2,1964.01416,0.9,0.1,-0.384560433,8.034493955,0.027905242
26,7,Elec,DLH+elecres+slab+1990_para00026Table.csv,197974.18,2133.43,6714.41,58006.43,625.1,1967.32213,197664.43,2193.83,6719.26,57915.68,642.8,1968.74318,0.9,0.25,-0.156459797,2.831121715,0.072232705
27,7,Elec,DLH+elecres+slab+1990_para00027Table.csv,193258.01,2836.48,6772.35,56624.6,831.1,1984.29855,192545.3,2994.98,6793.86,56415.77,877.5,1990.60098,0.9,0.4,-0.368786784,5.587911778,0.317615008
28,7,Elec,DLH+elecres+slab+1990_para00028Table.csv,188500.25,3742.09,6892.92,55230.57,1096.4,2019.62556,188292.97,3801.16,6904.34,55169.84,1113.7,2022.97162,0.9,0.55,-0.109962719,1.578529645,0.165677246
29,7,Elec,DLH+elecres+slab+1990_para00029Table.csv,184720.53,4581.99,7034.73,54123.12,1342.5,2061.17589,184470.88,4657.39,7050.19,54049.97,1364.6,2065.70567,0.9,0.7,-0.13515011,1.645573212,0.219766786
30,7,Elec,DLH+elecres+slab+1990_para00030Table.csv,180984.1,5570.6,7231.68,53028.34,1632.2,2118.88224,181144.5,5522.99,7220.32,53075.34,1618.2,2115.55376,0.9,0.85,0.08862657,-0.854665566,-0.157086597
31,7,Elec,DLH+elecres+slab+1990_para00031Table.csv,210048.49,1319.87,6873.8,61544.21,386.7,2014.0234,209306.35,1420.17,6874.51,61326.76,416.1,2014.23143,1.1,0.1,-0.353318417,7.599233258,0.010329076
32,7,Elec,DLH+elecres+slab+1990_para00032Table.csv,203113.5,2145.21,6884.21,59512.26,628.5,2017.07353,202901.99,2182.59,6888.26,59450.28,639.5,2018.26018,1.1,0.25,-0.104133896,1.74248675,0.05883028
33,7,Elec,DLH+elecres+slab+1990_para00033Table.csv,198197.46,2879.84,6944.7,58071.86,843.8,2034.7971,197755.45,2977.43,6960.01,57942.35,872.4,2039.28293,1.1,0.4,-0.223014967,3.388729929,0.220455887
34,7,Elec,DLH+elecres+slab+1990_para00034Table.csv,193457.68,3777.26,7067.55,56683.1,1106.7,2070.79215,193522.63,3764.99,7065.25,56702.13,1103.1,2070.11825,1.1,0.55,0.033573234,-0.32483864,-0.032543102
35,7,Elec,DLH+elecres+slab+1990_para00035Table.csv,189747.3,4592.6,7203.93,55595.96,1345.6,2110.75149,189760.02,4591.05,7203.08,55599.69,1345.2,2110.50244,1.1,0.7,0.006703653,-0.033749946,-0.011799115
36,7,Elec,DLH+elecres+slab+1990_para00036Table.csv,186229.4,5506.43,7383.44,54565.21,1613.4,2163.34792,186505.72,5425.7,7364.95,54646.18,1589.7,2157.93035,1.1,0.85,0.148376143,-1.466104173,-0.250425276
1,7,Elec,DLH+elecres+slab+IECC_2006_para00001Table.csv,111925.53,1034.73,3599.21,32794.18,303.2,1054.56853,111143.07,1156.53,3606.15,32564.92,338.9,1056.60195,0.1,0.1,-0.699089832,11.77118669,0.192820091
2,7,Elec,DLH+elecres+slab+IECC_2006_para00002Table.csv,106474.77,1797.16,3641.56,31197.11,526.6,1066.97708,105799.44,1954.23,3663.52,30999.24,572.6,1073.41136,0.1,0.25,-0.634262934,8.739900732,0.603038258
3,7,Elec,DLH+elecres+slab+IECC_2006_para00003Table.csv,102886.22,2399.93,3711.59,30145.66,703.2,1087.49587,101240.45,2855.03,3783.95,29663.45,836.5,1108.69735,0.1,0.4,-1.599601968,18.96305309,1.949568783
4,7,Elec,DLH+elecres+slab+IECC_2006_para00004Table.csv,98827.23,3289.67,3856.94,28956.38,963.9,1130.08342,97132.8,3891.98,3976.05,28459.91,1140.4,1164.98265,0.1,0.55,-1.714537582,18.30913131,3.088199453
5,7,Elec,DLH+elecres+slab+IECC_2006_para00005Table.csv,94293.14,4642.92,4201.57,27627.89,1360.4,1231.06001,93379.73,5020.68,4400.94,27360.26,1471.1,1289.47542,0.1,0.7,-0.96869189,8.136259078,4.745130987
6,7,Elec,DLH+elecres+slab+IECC_2006_para00006Table.csv,89474.1,6377.56,5192.34,26215.91,1868.6,1521.35562,89758.99,6245.46,5110.96,26299.38,1829.9,1497.51128,0.1,0.85,0.318404991,-2.071325084,-1.567308766
7,7,Elec,DLH+elecres+slab+IECC_2006_para00007Table.csv,126300.27,923.1,4032.04,37005.98,270.5,1181.38772,125418.37,1036.55,4034.82,36747.58,303.7,1182.20226,0.3,0.1,-0.698256623,12.29010941,0.068947729
8,7,Elec,DLH+elecres+slab+IECC_2006_para00008Table.csv,120542.9,1635.34,4049.37,35319.07,479.2,1186.46541,119808.15,1785.69,4067.35,35103.79,523.2,1191.73355,0.3,0.25,-0.609534033,9.193806792,0.444019687
9,7,Elec,DLH+elecres+slab+IECC_2006_para00009Table.csv,116879.37,2189.69,4100.69,34245.66,641.6,1201.50217,115103.3,2626.71,4163.28,33725.27,769.6,1219.84104,0.3,0.4,-1.519575268,19.95807626,1.526328496
10,7,Elec,DLH+elecres+slab+IECC_2006_para00010Table.csv,112579.81,3038.12,4222.28,32985.88,890.2,1237.12804,110908.81,3553.86,4317.75,32496.28,1041.3,1265.10075,0.3,0.55,-1.484280352,16.97562967,2.261100638
11,7,Elec,DLH+elecres+slab+IECC_2006_para00011Table.csv,107887.9,4291.79,4461.99,31611.15,1257.5,1307.36307,107153.6,4579.28,4526.7,31396,1341.7,1326.3231,0.3,0.7,-0.680613859,6.698603613,1.450249776
12,7,Elec,DLH+elecres+slab+IECC_2006_para00012Table.csv,103035.23,5867.15,5243.02,30189.32,1719.1,1536.20486,103428.81,5713.26,5136.25,30304.64,1674,1504.92125,0.3,0.85,0.381985851,-2.622908908,-2.036421757
13,7,Elec,DLH+elecres+slab+IECC_2006_para00013Table.csv,138745.41,857.24,4417.72,40652.41,251.2,1294.39196,137867.11,959.83,4416.36,40395.06,281.2,1293.99348,0.5,0.1,-0.63302995,11.96747702,-0.030785111
14,7,Elec,DLH+elecres+slab+IECC_2006_para00014Table.csv,132796.98,1527.4,4416.31,38909.52,447.5,1293.97883,132112.51,1657.51,4426.91,38708.97,485.7,1297.08463,0.5,0.25,-0.515425878,8.518397276,0.240019383
15,7,Elec,DLH+elecres+slab+IECC_2006_para00015Table.csv,129044.19,2054.21,4455.24,37809.95,601.9,1305.38532,127314.42,2442.79,4505.69,37303.13,715.7,1320.16717,0.5,0.4,-1.340447795,18.91627438,1.132374462
16,7,Elec,DLH+elecres+slab+IECC_2006_para00016Table.csv,124526.46,2891.91,4564.72,36486.25,847.3,1337.46296,122991.75,3317.18,4637.48,36036.58,971.9,1358.78164,0.5,0.55,-1.232436865,14.70550605,1.593964142
17,7,Elec,DLH+elecres+slab+IECC_2006_para00017Table.csv,119703.21,4075.65,4776.88,35073.04,1194.2,1399.62584,119116.76,4282.17,4817.87,34901.21,1254.7,1411.63591,0.5,0.7,-0.489920028,5.0671672,0.858091474
18,7,Elec,DLH+elecres+slab+IECC_2006_para00018Table.csv,114989.96,5504.19,5297.07,33692.06,1612.7,1552.04151,115510.73,5315.32,5165.59,33844.64,1557.4,1513.51787,0.5,0.85,0.452883017,-3.431385908,-2.482126912
19,7,Elec,DLH+elecres+slab+IECC_2006_para00019Table.csv,149483.96,827.43,4758.21,43798.8,242.4,1394.15553,148608.49,925.87,4755.77,43542.29,271.3,1393.44061,0.7,0.1,-0.585661498,11.89707891,-0.051279788
20,7,Elec,DLH+elecres+slab+IECC_2006_para00020Table.csv,142972.95,1535.93,4748.95,41891.07,450,1391.44235,142422.97,1636.25,4756.21,41729.93,479.4,1393.56953,0.7,0.25,-0.384674164,6.531547662,0.152875899
21,7,Elec,DLH+elecres+slab+IECC_2006_para00021Table.csv,138585.29,2159.75,4794.95,40605.49,632.8,1404.92035,137374.95,2430.81,4829.45,40250.86,712.2,1415.02885,0.7,0.4,-0.873353875,12.55052668,0.719506981
22,7,Elec,DLH+elecres+slab+IECC_2006_para00022Table.csv,133975.47,3026.28,4908.54,39254.81,886.7,1438.20222,133069.52,3273.96,4951.21,38989.37,959.3,1450.70453,0.7,0.55,-0.676205876,8.184305484,0.869301259
23,7,Elec,DLH+elecres+slab+IECC_2006_para00023Table.csv,129656.42,4060,5090.91,37989.33,1189.6,1491.63663,129190.07,4213.24,5124.68,37852.69,1234.5,1501.53124,0.7,0.7,-0.359681379,3.774384236,0.663339167
24,7,Elec,DLH+elecres+slab+IECC_2006_para00024Table.csv,125403.53,5298.39,5406.03,36743.23,1552.4,1583.96679,125763.64,5177.93,5328.74,36848.75,1517.1,1561.32082,0.7,0.85,0.287160975,-2.273520824,-1.429699798
25,7,Elec,DLH+elecres+slab+IECC_2006_para00025Table.csv,159031.54,805.22,5063.06,46596.24,235.9,1483.47658,158184.02,897.6,5059.36,46347.92,263,1482.39248,0.9,0.1,-0.532925733,11.47264102,-0.073078336
26,7,Elec,DLH+elecres+slab+IECC_2006_para00026Table.csv,151913.65,1567.16,5046.48,44510.7,459.2,1478.61864,151592.39,1623.7,5051.17,44416.57,475.7,1479.99281,0.9,0.25,-0.211475401,3.607800097,0.092936066
27,7,Elec,DLH+elecres+slab+IECC_2006_para00027Table.csv,147033.33,2273.49,5101.08,43080.77,666.1,1494.61644,146311,2432.47,5120.83,42869.12,712.7,1500.40319,0.9,0.4,-0.491269565,6.992773225,0.387172912
28,7,Elec,DLH+elecres+slab+IECC_2006_para00028Table.csv,142189.27,3202.36,5225.34,41661.46,938.3,1531.02462,141984.12,3263.62,5237.57,41601.35,956.2,1534.60801,0.9,0.55,-0.144279523,1.912964189,0.234051755
29,7,Elec,DLH+elecres+slab+IECC_2006_para00029Table.csv,138369.21,4097.38,5385.3,40542.18,1200.5,1577.8929,138124.52,4172.24,5400.99,40470.48,1222.5,1582.49007,0.9,0.7,-0.176838474,1.82702117,0.291348671
30,7,Elec,DLH+elecres+slab+IECC_2006_para00030Table.csv,134661.43,5146.43,5603.77,39455.8,1507.9,1641.90461,134811.3,5093.74,5593.11,39499.71,1492.5,1638.78123,0.9,0.85,0.111293932,-1.02381651,-0.190229078
31,7,Elec,DLH+elecres+slab+IECC_2006_para00031Table.csv,164526.44,802.57,5241.45,48206.25,235.2,1535.74485,163727.67,888.29,5237.03,47972.21,260.3,1534.44979,1.1,0.1,-0.485496434,10.68068829,-0.08432781
32,7,Elec,DLH+elecres+slab+IECC_2006_para00032Table.csv,157212.05,1573.29,5221.58,46063.13,461,1529.92294,156992.61,1612.73,5224.65,45998.83,472.5,1530.82245,1.1,0.25,-0.139582176,2.506848706,0.058794465
33,7,Elec,DLH+elecres+slab+IECC_2006_para00033Table.csv,152122.74,2316.01,5277.43,44571.96,678.6,1546.28699,151674.29,2411.93,5290.24,44440.57,706.7,1550.04032,1.1,0.4,-0.294794848,4.141605606,0.242731784
34,7,Elec,DLH+elecres+slab+IECC_2006_para00034Table.csv,147291.05,3235.36,5401.12,43156.28,948,1582.52816,147355.66,3223.53,5398.93,43175.21,944.5,1581.88649,1.1,0.55,0.04386553,-0.3656471,-0.040547146
35,7,Elec,DLH+elecres+slab+IECC_2006_para00035Table.csv,143532.51,4098.99,5552.91,42055.03,1201,1627.00263,143543.24,4096.49,5551.69,42058.17,1200.3,1626.64517,1.1,0.7,0.007475658,-0.060990634,-0.021970462
36,7,Elec,DLH+elecres+slab+IECC_2006_para00036Table.csv,140019.65,5068.44,5753.63,41025.76,1485.1,1685.81359,140281.07,4980.86,5732.05,41102.35,1459.4,1679.49065,1.1,0.85,0.186702366,-1.72794785,-0.375067566
1,7,Elec,DLH+elecres+slab+IECC_2018_para00001Table.csv,63022.21,965.4,2006.63,18465.51,282.9,587.94259,62301.16,1097.52,2020.88,18254.24,321.6,592.11784,0.1,0.1,-1.144120462,13.68551896,0.710145866
2,7,Elec,DLH+elecres+slab+IECC_2018_para00002Table.csv,58066.27,1793.75,2101.25,17013.42,525.6,615.66625,57492.24,1957.61,2131.66,16845.23,573.6,624.57638,0.1,0.25,-0.988577362,9.135052265,1.447233789
3,7,Elec,DLH+elecres+slab+IECC_2018_para00003Table.csv,54869.29,2476.68,2307.18,16076.7,725.7,676.00374,53463.32,3000.16,2514.41,15664.75,879,736.72213,0.1,0.4,-2.562398748,21.13635997,8.981960662
4,7,Elec,DLH+elecres+slab+IECC_2018_para00004Table.csv,51193.32,3565.63,2898.38,14999.64,1044.7,849.22534,49768.81,4255.78,3179.31,14582.26,1246.9,931.53783,0.1,0.55,-2.782609137,19.35562579,9.692655897
5,7,Elec,DLH+elecres+slab+IECC_2018_para00005Table.csv,47372.77,5170.46,3669.49,13880.22,1514.9,1075.16057,46718.46,5585.38,3857.92,13688.51,1636.5,1130.37056,0.1,0.7,-1.381194302,8.024817908,5.135046015
6,7,Elec,DLH+elecres+slab+IECC_2018_para00006Table.csv,43998.04,7129.45,4627.81,12891.43,2088.9,1355.94833,44186.4,6985.81,4553.87,12946.62,2046.8,1334.28391,0.1,0.85,0.428109979,-2.01474167,-1.597731973
7,7,Elec,DLH+elecres+slab+IECC_2018_para00007Table.csv,77187.9,808.14,2408.83,22616.05,236.8,705.78719,76350.26,927.78,2417,22370.63,271.8,708.181,0.3,0.1,-1.085195996,14.80436558,0.339168808
8,7,Elec,DLH+elecres+slab+IECC_2018_para00008Table.csv,71775.63,1572.19,2467.1,21030.26,460.7,722.8603,71117.21,1727.66,2492.99,20837.34,506.2,730.44607,0.3,0.25,-0.917330854,9.888753904,1.049410239
9,7,Elec,DLH+elecres+slab+IECC_2018_para00009Table.csv,68462.13,2171.22,2555.88,20059.4,636.2,748.87284,66949.85,2640.2,2645.05,19616.31,773.6,774.99965,0.3,0.4,-2.208929228,21.59983788,3.488817941
10,7,Elec,DLH+elecres+slab+IECC_2018_para00010Table.csv,64517.82,3153.63,2986.81,18903.72,924,875.13533,63025.02,3740.81,3247,18466.33,1096.1,951.371,0.3,0.55,-2.313779356,18.61917853,8.711300685
11,7,Elec,DLH+elecres+slab+IECC_2018_para00011Table.csv,60232.54,4625.36,3757.42,17648.13,1355.2,1100.92406,59564.5,4954.88,3923.14,17452.4,1451.8,1149.48002,0.3,0.7,-1.109101492,7.124202224,4.410473144
12,7,Elec,DLH+elecres+slab+IECC_2018_para00012Table.csv,56326.69,6413.27,4707.5,16503.72,1879.1,1379.2975,56618.73,6240.63,4608.88,16589.29,1828.5,1350.40184,0.3,0.85,0.518475344,-2.691918475,-2.094954859
13,7,Elec,DLH+elecres+slab+IECC_2018_para00013Table.csv,89547.77,721.12,2778.69,26237.5,211.3,814.15617,88698.04,826.6,2781.04,25988.53,242.2,814.84472,0.5,0.1,-0.948912519,14.62724651,0.084572226
14,7,Elec,DLH+elecres+slab+IECC_2018_para00014Table.csv,83855.32,1430.02,2809.92,24569.61,419,823.30656,83219.3,1561.76,2828.2,24383.25,457.6,828.6626,0.5,0.25,-0.758473046,9.212458567,0.650552329
15,7,Elec,DLH+elecres+slab+IECC_2018_para00015Table.csv,80376.1,1994.64,2880.25,23550.2,584.4,843.91325,78844.46,2404.65,2950.79,23101.43,704.6,864.58147,0.5,0.4,-1.905591339,20.55558898,2.449092961
16,7,Elec,DLH+elecres+slab+IECC_2018_para00016Table.csv,76321.27,2911.84,3079.39,22362.13,853.2,902.26127,74886.15,3387.61,3313.85,21941.64,992.6,970.95805,0.5,0.55,-1.880367033,16.33915325,7.613845599
17,7,Elec,DLH+elecres+slab+IECC_2018_para00017Table.csv,71739.83,4282.3,3857.7,21019.77,1254.7,1130.3061,71180.32,4517.49,3988.25,20855.83,1323.6,1168.55725,0.5,0.7,-0.779915425,5.492142073,3.384140809
18,7,Elec,DLH+elecres+slab+IECC_2018_para00018Table.csv,67523.28,5917.26,4791.82,19784.32,1733.8,1404.00326,67938.49,5714.47,4663.97,19905.98,1674.3,1366.54321,0.5,0.85,0.614913849,-3.427092945,-2.668088534
19,7,Elec,DLH+elecres+slab+IECC_2018_para00019Table.csv,100264.11,681.98,3110.83,29377.38,199.8,911.47319,99409.22,779.68,3111.63,29126.9,228.4,911.70759,0.7,0.1,-0.852638098,14.32593331,0.025716609
20,7,Elec,DLH+elecres+slab+IECC_2018_para00020Table.csv,93976.19,1420.23,3131.27,27535.02,416.1,917.46211,93458.96,1526.24,3142.94,27383.48,447.2,920.88142,0.7,0.25,-0.550384092,7.464283954,0.37269223
21,7,Elec,DLH+elecres+slab+IECC_2018_para00021Table.csv,89870.8,2089.18,3211.15,26332.14,612.1,940.86695,88784.44,2372.69,3259.55,26013.84,695.2,955.04815,0.7,0.4,-1.208801969,13.57039604,1.507248182
22,7,Elec,DLH+elecres+slab+IECC_2018_para00022Table.csv,85729.47,3018.39,3375.56,25118.73,884.4,989.03908,84902.68,3286.08,3474,24876.49,962.8,1017.882,0.7,0.55,-0.964417487,8.868635266,2.916256858
23,7,Elec,DLH+elecres+slab+IECC_2018_para00023Table.csv,81557.39,4198.75,4047.03,23896.32,1230.2,1185.77979,81092.29,4372.31,4157.5,23760.04,1281.1,1218.1475,0.7,0.7,-0.570273276,4.133611194,2.729656069
24,7,Elec,DLH+elecres+slab+IECC_2018_para00024Table.csv,77476.75,5632.84,4919.65,22700.69,1650.4,1441.45745,77792.42,5498.16,4826.78,22793.18,1611,1414.24654,0.7,0.85,0.407438361,-2.390978618,-1.887735916
25,7,Elec,DLH+elecres+slab+IECC_2018_para00025Table.csv,109812.67,655.01,3410.92,32175.11,191.9,999.39956,108979.04,746.55,3409.58,31930.86,218.7,999.00694,0.9,0.1,-0.759138267,13.97535915,-0.039285589
26,7,Elec,DLH+elecres+slab+IECC_2018_para00026Table.csv,102898.24,1441.46,3422.53,30149.18,422.3,1002.80129,102593.01,1500.12,3429.38,30059.75,439.5,1004.80834,0.9,0.25,-0.296632868,4.069485105,0.200144338
27,7,Elec,DLH+elecres+slab+IECC_2018_para00027Table.csv,98301.28,2193,3511.88,28802.28,642.5,1028.98084,97646,2361.39,3541.12,28610.28,691.9,1037.54816,0.9,0.4,-0.666603731,7.678522572,0.832602481
28,7,Elec,DLH+elecres+slab+IECC_2018_para00028Table.csv,93922.65,3181.21,3688.72,27519.34,932.1,1080.79496,93742.08,3244.06,3701.14,27466.43,950.5,1084.43402,0.9,0.55,-0.192253945,1.975663348,0.336702162
29,7,Elec,DLH+elecres+slab+IECC_2018_para00029Table.csv,90188.71,4193.12,4262.59,26425.29,1228.6,1248.93887,89941.62,4276.96,4317.82,26352.89,1253.1,1265.12126,0.9,0.7,-0.27396999,1.999465792,1.295691117
30,7,Elec,DLH+elecres+slab+IECC_2018_para00030Table.csv,86516.74,5406.62,5029.47,25349.4,1584.1,1473.63471,86682.22,5341.74,4975.44,25397.89,1565.1,1457.80392,0.9,0.85,0.191269343,-1.200010358,-1.074268263
31,7,Elec,DLH+elecres+slab+IECC_2018_para00031Table.csv,115314.66,650.38,3587.37,33787.2,190.6,1051.09941,114527.09,733.73,3585.26,33556.44,215,1050.48118,1.1,0.1,-0.682974741,12.81558474,-0.058817462
32,7,Elec,DLH+elecres+slab+IECC_2018_para00032Table.csv,108190.95,1445.03,3594.02,31699.95,423.4,1053.04786,107981.49,1484.36,3598.11,31638.58,434.9,1054.24623,1.1,0.25,-0.193602145,2.721742801,0.113800146
33,7,Elec,DLH+elecres+slab+IECC_2018_para00033Table.csv,103373.87,2228.78,3685.96,30288.54,653,1079.98628,102963.83,2334.37,3704.78,30168.4,684,1085.50054,1.1,0.4,-0.396657298,4.737569433,0.510586116
34,7,Elec,DLH+elecres+slab+IECC_2018_para00034Table.csv,98981.92,3203.56,3857.82,29001.7,938.6,1130.34126,99038.38,3187.77,3854.11,29018.25,934,1129.25423,1.1,0.55,0.05704072,-0.492889161,-0.096168302
35,7,Elec,DLH+elecres+slab+IECC_2018_para00035Table.csv,95319.24,4171.65,4382.83,27928.54,1222.3,1284.16919,95339.05,4165.57,4368.55,27934.34,1220.5,1279.98515,1.1,0.7,0.020782793,-0.145745688,-0.325816881
36,7,Elec,DLH+elecres+slab+IECC_2018_para00036Table.csv,91810.31,5288.9,5099.76,26900.42,1549.6,1494.22968,92095.74,5183.61,5011.88,26984.05,1518.8,1468.48084,1.1,0.85,0.31089101,-1.990773129,-1.723218348
1,7,Gas,DLH+gasfurnace+slab+1990_para00001Table.csv,191350.92,1864.86,5171.33,56065.82,546.4,1515.19969,190470.04,2003.71,5184.69,55807.72,587.1,1519.11417,0.1,0.1,-0.46034793,7.445599133,0.258347466
