E+Version,Climate,System,Parametric,Heating [kBtuh],Cooling [kBtuh],Fan [kBtuh],Heat [kW],Cool [kW],Fan [kW],U,SHGC,Run
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00027Table.csv,71.16,0.00,2.18,20.85,0.0,0.63874,0.9,0.4,27
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00028Table.csv,71.16,0.00,2.18,20.85,0.0,0.63874,0.9,0.55,28
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00029Table.csv,71.15,0.00,2.18,20.85,0.0,0.63874,0.9,0.7,29
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00030Table.csv,71.15,0.00,2.18,20.85,0.0,0.63874,0.9,0.85,30
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00031Table.csv,73.17,0.00,2.25,21.44,0.0,0.65925,1.1,0.1,31
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00032Table.csv,73.17,0.00,2.25,21.44,0.0,0.65925,1.1,0.25,32
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00033Table.csv,73.16,0.00,2.25,21.44,0.0,0.65925,1.1,0.4,33
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00034Table.csv,73.16,0.00,2.25,21.44,0.0,0.65925,1.1,0.55,34
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00035Table.csv,73.16,0.00,2.25,21.44,0.0,0.65925,1.1,0.7,35
9.2,7,Elec,DLH+elecres+slab+IECC_2006_para00036Table.csv,73.15,0.00,2.25,21.43,0.0,0.65925,1.1,0.85,36
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00001Table.csv,31.41,0.00,2.64,9.20,0.0,0.77352,0.1,0.1,1
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00002Table.csv,31.40,0.00,0.88,9.20,0.0,0.25784,0.1,0.25,2
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00003Table.csv,31.34,0.00,0.93,9.18,0.0,0.27249,0.1,0.4,3
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00004Table.csv,31.12,0.00,1.14,9.12,0.0,0.33402,0.1,0.55,4
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00005Table.csv,30.86,0.00,1.39,9.04,0.0,0.40727,0.1,0.7,5
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00006Table.csv,30.54,0.00,1.69,8.95,0.0,0.49517,0.1,0.85,6
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00007Table.csv,36.44,0.00,1.04,10.68,0.0,0.30472,0.3,0.1,7
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00008Table.csv,36.43,0.00,0.00,10.67,0.0,0,0.3,0.25,8
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00009Table.csv,36.42,0.00,1.04,10.67,0.0,0.30472,0.3,0.4,9
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00010Table.csv,36.28,0.00,1.17,10.63,0.0,0.34281,0.3,0.55,10
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00011Table.csv,36.02,0.00,1.43,10.55,0.0,0.41899,0.3,0.7,11
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00012Table.csv,35.69,0.00,1.74,10.46,0.0,0.50982,0.3,0.85,12
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00013Table.csv,40.87,0.00,1.19,11.97,0.0,0.34867,0.5,0.1,13
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00014Table.csv,40.86,0.00,1.19,11.97,0.0,0.34867,0.5,0.25,14
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00015Table.csv,40.85,0.00,1.19,11.97,0.0,0.34867,0.5,0.4,15
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00016Table.csv,40.82,0.00,1.21,11.96,0.0,0.35453,0.5,0.55,16
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00017Table.csv,40.55,0.00,1.47,11.88,0.0,0.43071,0.5,0.7,17
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00018Table.csv,40.22,0.00,1.78,11.78,0.0,0.52154,0.5,0.85,18
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00019Table.csv,44.78,0.00,1.32,13.12,0.0,0.38676,0.7,0.1,19
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00020Table.csv,44.78,0.00,1.32,13.12,0.0,0.38676,0.7,0.25,20
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00021Table.csv,44.77,0.00,1.32,13.12,0.0,0.38676,0.7,0.4,21
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00022Table.csv,44.76,0.00,1.32,13.11,0.0,0.38676,0.7,0.55,22
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00023Table.csv,44.53,0.00,1.54,13.05,0.0,0.45122,0.7,0.7,23
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00024Table.csv,44.22,0.00,1.84,12.96,0.0,0.53912,0.7,0.85,24
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00025Table.csv,48.27,0.00,1.43,14.14,0.0,0.41899,0.9,0.1,25
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00026Table.csv,48.26,0.00,1.43,14.14,0.0,0.41899,0.9,0.25,26
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00027Table.csv,48.25,0.00,1.43,14.14,0.0,0.41899,0.9,0.4,27
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00028Table.csv,48.24,0.00,1.43,14.13,0.0,0.41899,0.9,0.55,28
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00029Table.csv,48.05,0.00,1.62,14.08,0.0,0.47466,0.9,0.7,29
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00030Table.csv,47.77,0.00,1.88,14.00,0.0,0.55084,0.9,0.85,30
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00031Table.csv,50.30,0.00,1.50,14.74,0.0,0.4395,1.1,0.1,31
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00032Table.csv,50.30,0.00,1.50,14.74,0.0,0.4395,1.1,0.25,32
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00033Table.csv,50.29,0.00,1.50,14.73,0.0,0.4395,1.1,0.4,33
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00034Table.csv,50.28,0.00,1.50,14.73,0.0,0.4395,1.1,0.55,34
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00035Table.csv,50.11,0.00,1.66,14.68,0.0,0.48638,1.1,0.7,35
9.2,7,Elec,DLH+elecres+slab+IECC_2018_para00036Table.csv,49.85,0.00,1.91,14.61,0.0,0.55963,1.1,0.85,36
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00001Table.csv,0.00,6.51,3.82,0.00,1.9,1.11926,0.1,0.1,1
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00002Table.csv,0.00,7.25,1.71,0.00,2.1,0.50103,0.1,0.25,2
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00003Table.csv,0.00,7.80,1.89,0.00,2.3,0.55377,0.1,0.4,3
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00004Table.csv,0.00,8.48,2.10,0.00,2.5,0.6153,0.1,0.55,4
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00005Table.csv,0.00,9.32,2.35,0.00,2.7,0.68855,0.1,0.7,5
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00006Table.csv,0.00,10.05,2.57,0.00,2.9,0.75301,0.1,0.85,6
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00007Table.csv,0.00,6.63,1.51,0.00,1.9,0.44243,0.3,0.1,7
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00008Table.csv,0.00,7.38,0.00,0.00,2.2,0,0.3,0.25,8
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00009Table.csv,0.00,7.94,1.93,0.00,2.3,0.56549,0.3,0.4,9
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00010Table.csv,0.00,8.62,2.13,0.00,2.5,0.62409,0.3,0.55,10
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00011Table.csv,0.00,9.46,2.39,0.00,2.8,0.70027,0.3,0.7,11
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00012Table.csv,0.00,10.07,2.57,0.00,3.0,0.75301,0.3,0.85,12
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00013Table.csv,0.00,6.74,1.54,0.00,2.0,0.45122,0.5,0.1,13
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00014Table.csv,0.00,7.49,1.77,0.00,2.2,0.51861,0.5,0.25,14
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00015Table.csv,0.00,8.06,1.95,0.00,2.4,0.57135,0.5,0.4,15
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00016Table.csv,0.00,8.76,2.17,0.00,2.6,0.63581,0.5,0.55,16
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00017Table.csv,0.00,9.57,2.41,0.00,2.8,0.70613,0.5,0.7,17
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00018Table.csv,0.00,10.33,2.64,0.00,3.0,0.77352,0.5,0.85,18
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00019Table.csv,0.00,6.86,1.57,0.00,2.0,0.46001,0.7,0.1,19
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00020Table.csv,0.00,7.66,1.81,0.00,2.2,0.53033,0.7,0.25,20
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00021Table.csv,0.00,8.27,2.01,0.00,2.4,0.58893,0.7,0.4,21
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00022Table.csv,0.00,9.01,2.23,0.00,2.6,0.65339,0.7,0.55,22
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00023Table.csv,0.00,9.75,2.46,0.00,2.9,0.72078,0.7,0.7,23
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00024Table.csv,0.00,10.77,2.76,0.00,3.2,0.80868,0.7,0.85,24
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00025Table.csv,0.00,6.96,1.59,0.00,2.0,0.46587,0.9,0.1,25
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00026Table.csv,0.00,7.80,1.85,0.00,2.3,0.54205,0.9,0.25,26
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00027Table.csv,0.00,8.46,2.05,0.00,2.5,0.60065,0.9,0.4,27
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00028Table.csv,0.00,9.25,2.29,0.00,2.7,0.67097,0.9,0.55,28
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00029Table.csv,0.00,9.94,2.51,0.00,2.9,0.73543,0.9,0.7,29
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00030Table.csv,0.00,10.79,2.77,0.00,3.2,0.81161,0.9,0.85,30
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00031Table.csv,0.00,7.02,1.60,0.00,2.1,0.4688,1.1,0.1,31
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00032Table.csv,0.00,7.86,1.87,0.00,2.3,0.54791,1.1,0.25,32
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00033Table.csv,0.00,8.56,2.08,0.00,2.5,0.60944,1.1,0.4,33
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00034Table.csv,0.00,9.34,2.32,0.00,2.7,0.67976,1.1,0.55,34
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00035Table.csv,0.00,10.02,2.54,0.00,2.9,0.74422,1.1,0.7,35
9.2,7,Gas,DLH+gasfurnace+slab+1990_para00036Table.csv,0.00,10.75,2.77,0.00,3.1,0.81161,1.1,0.85,36
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00001Table.csv,0.00,5.08,3.82,0.00,1.5,1.11926,0.1,0.1,1
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00002Table.csv,0.00,5.83,1.36,0.00,1.7,0.39848,0.1,0.25,2
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00003Table.csv,0.00,6.39,1.54,0.00,1.9,0.45122,0.1,0.4,3
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00004Table.csv,0.00,6.91,1.71,0.00,2.0,0.50103,0.1,0.55,4
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00005Table.csv,0.00,7.21,1.87,0.00,2.1,0.54791,0.1,0.7,5
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00006Table.csv,0.00,8.74,2.24,0.00,2.6,0.65632,0.1,0.85,6
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00007Table.csv,0.00,5.23,1.16,0.00,1.5,0.33988,0.3,0.1,7
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00008Table.csv,0.00,5.99,0.00,0.00,1.8,0,0.3,0.25,8
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00009Table.csv,0.00,6.56,1.58,0.00,1.9,0.46294,0.3,0.4,9
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00010Table.csv,0.00,7.23,1.79,0.00,2.1,0.52447,0.3,0.55,10
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00011Table.csv,0.00,7.24,1.87,0.00,2.1,0.54791,0.3,0.7,11
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00012Table.csv,0.00,8.74,2.24,0.00,2.6,0.65632,0.3,0.85,12
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00013Table.csv,0.00,5.35,1.19,0.00,1.6,0.34867,0.5,0.1,13
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00014Table.csv,0.00,6.13,1.43,0.00,1.8,0.41899,0.5,0.25,14
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00015Table.csv,0.00,6.69,1.61,0.00,2.0,0.47173,0.5,0.4,15
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00016Table.csv,0.00,7.39,1.83,0.00,2.2,0.53619,0.5,0.55,16
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00017Table.csv,0.00,7.98,2.01,0.00,2.3,0.58893,0.5,0.7,17
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00018Table.csv,0.00,8.74,2.24,0.00,2.6,0.65632,0.5,0.85,18
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00019Table.csv,0.00,5.48,1.23,0.00,1.6,0.36039,0.7,0.1,19
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00020Table.csv,0.00,6.30,1.47,0.00,1.8,0.43071,0.7,0.25,20
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00021Table.csv,0.00,6.93,1.67,0.00,2.0,0.48931,0.7,0.4,21
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00022Table.csv,0.00,7.65,1.90,0.00,2.2,0.5567,0.7,0.55,22
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00023Table.csv,0.00,8.44,2.13,0.00,2.5,0.62409,0.7,0.7,23
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00024Table.csv,0.00,8.84,2.26,0.00,2.6,0.66218,0.7,0.85,24
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00025Table.csv,0.00,5.58,1.25,0.00,1.6,0.36625,0.9,0.1,25
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00026Table.csv,0.00,6.45,1.51,0.00,1.9,0.44243,0.9,0.25,26
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00027Table.csv,0.00,7.13,1.72,0.00,2.1,0.50396,0.9,0.4,27
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00028Table.csv,0.00,7.92,1.96,0.00,2.3,0.57428,0.9,0.55,28
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00029Table.csv,0.00,8.67,2.19,0.00,2.5,0.64167,0.9,0.7,29
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00030Table.csv,0.00,8.92,2.28,0.00,2.6,0.66804,0.9,0.85,30
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00031Table.csv,0.00,5.65,1.27,0.00,1.7,0.37211,1.1,0.1,31
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00032Table.csv,0.00,6.54,1.53,0.00,1.9,0.44829,1.1,0.25,32
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00033Table.csv,0.00,7.24,1.75,0.00,2.1,0.51275,1.1,0.4,33
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00034Table.csv,0.00,8.01,1.99,0.00,2.3,0.58307,1.1,0.55,34
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00035Table.csv,0.00,8.71,2.20,0.00,2.6,0.6446,1.1,0.7,35
9.2,7,Gas,DHL+gasfurnace+slab+IECC_2006_para00036Table.csv,0.00,8.98,2.30,0.00,2.6,0.6739,1.1,0.85,36
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00001Table.csv,0.00,3.67,3.80,0.00,1.1,1.1134,0.1,0.1,1
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00002Table.csv,0.00,4.08,0.99,0.00,1.2,0.29007,0.1,0.25,2
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00003Table.csv,0.00,4.71,1.18,0.00,1.4,0.34574,0.1,0.4,3
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00004Table.csv,0.00,5.55,1.43,0.00,1.6,0.41899,0.1,0.55,4
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00005Table.csv,0.00,6.54,1.73,0.00,1.9,0.50689,0.1,0.7,5
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00006Table.csv,0.00,7.80,2.09,0.00,2.3,0.61237,0.1,0.85,6
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00007Table.csv,0.00,3.83,0.88,0.00,1.1,0.25784,0.3,0.1,7
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00008Table.csv,0.00,4.46,0.00,0.00,1.3,0,0.3,0.25,8
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00009Table.csv,0.00,4.53,1.17,0.00,1.3,0.34281,0.3,0.4,9
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00010Table.csv,0.00,5.55,1.43,0.00,1.6,0.41899,0.3,0.55,10
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00011Table.csv,0.00,6.53,1.72,0.00,1.9,0.50396,0.3,0.7,11
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00012Table.csv,0.00,7.80,2.09,0.00,2.3,0.61237,0.3,0.85,12
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00013Table.csv,0.00,3.97,0.91,0.00,1.2,0.26663,0.5,0.1,13
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00014Table.csv,0.00,4.61,1.12,0.00,1.4,0.32816,0.5,0.25,14
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00015Table.csv,0.00,5.15,1.29,0.00,1.5,0.37797,0.5,0.4,15
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00016Table.csv,0.00,5.58,1.44,0.00,1.6,0.42192,0.5,0.55,16
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00017Table.csv,0.00,6.57,1.73,0.00,1.9,0.50689,0.5,0.7,17
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00018Table.csv,0.00,7.81,2.09,0.00,2.3,0.61237,0.5,0.85,18
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00019Table.csv,0.00,4.09,0.95,0.00,1.2,0.27835,0.7,0.1,19
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00020Table.csv,0.00,4.79,1.17,0.00,1.4,0.34281,0.7,0.25,20
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00021Table.csv,0.00,5.40,1.36,0.00,1.6,0.39848,0.7,0.4,21
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00022Table.csv,0.00,5.76,1.49,0.00,1.7,0.43657,0.7,0.55,22
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00023Table.csv,0.00,6.75,1.78,0.00,2.0,0.52154,0.7,0.7,23
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00024Table.csv,0.00,7.90,2.12,0.00,2.3,0.62116,0.7,0.85,24
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00025Table.csv,0.00,4.19,0.97,0.00,1.2,0.28421,0.9,0.1,25
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00026Table.csv,0.00,4.94,1.21,0.00,1.4,0.35453,0.9,0.25,26
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00027Table.csv,0.00,5.60,1.42,0.00,1.6,0.41606,0.9,0.4,27
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00028Table.csv,0.00,6.10,1.57,0.00,1.8,0.46001,0.9,0.55,28
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00029Table.csv,0.00,6.97,1.84,0.00,2.0,0.53912,0.9,0.7,29
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00030Table.csv,0.00,7.97,2.14,0.00,2.3,0.62702,0.9,0.85,30
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00031Table.csv,0.00,4.27,0.98,0.00,1.3,0.28714,1.1,0.1,31
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00032Table.csv,0.00,5.03,1.24,0.00,1.5,0.36332,1.1,0.25,32
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00033Table.csv,0.00,5.72,1.45,0.00,1.7,0.42485,1.1,0.4,33
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00034Table.csv,0.00,6.23,1.61,0.00,1.8,0.47173,1.1,0.55,34
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00035Table.csv,0.00,7.10,1.87,0.00,2.1,0.54791,1.1,0.7,35
9.2,7,Gas,DLH+gasfurnace+slab+IECC_2018_para00036Table.csv,0.00,8.03,2.15,0.00,2.4,0.62995,1.1,0.85,36
